@relation readingType

@attribute data0 numeric
@attribute data1 numeric
@attribute data2 numeric
@attribute data3 numeric
@attribute data4 numeric
@attribute data5 numeric
@attribute data6 numeric
@attribute data7 numeric
@attribute data8 numeric
@attribute data9 numeric
@attribute data10 numeric
@attribute data11 numeric
@attribute data12 numeric
@attribute data13 numeric
@attribute data14 numeric
@attribute data15 numeric
@attribute data16 numeric
@attribute data17 numeric
@attribute data18 numeric
@attribute data19 numeric
@attribute data20 numeric
@attribute data21 numeric
@attribute data22 numeric
@attribute data23 numeric
@attribute data24 numeric
@attribute data25 numeric
@attribute data26 numeric
@attribute data27 numeric
@attribute data28 numeric
@attribute data29 numeric
@attribute data30 numeric
@attribute data31 numeric
@attribute data32 numeric
@attribute data33 numeric
@attribute data34 numeric
@attribute data35 numeric
@attribute data36 numeric
@attribute data37 numeric
@attribute data38 numeric
@attribute data39 numeric
@attribute data40 numeric
@attribute data41 numeric
@attribute data42 numeric
@attribute data43 numeric
@attribute data44 numeric
@attribute data45 numeric
@attribute data46 numeric
@attribute data47 numeric
@attribute data48 numeric
@attribute data49 numeric
@attribute data50 numeric
@attribute data51 numeric
@attribute data52 numeric
@attribute data53 numeric
@attribute data54 numeric
@attribute data55 numeric
@attribute data56 numeric
@attribute data57 numeric
@attribute data58 numeric
@attribute data59 numeric
@attribute data60 numeric
@attribute data61 numeric
@attribute data62 numeric
@attribute state {1,2}

@data
2.127628,2.956087,2.792271,2.819021,2.337368,2.797990,2.682421,2.226781,2.595098,2.469535,2.541971,2.468446,2.446233,2.416783,2.438064,2.700729,2.422290,2.620281,2.645926,2.415959,2.474106,1.728719,2.289990,2.124804,2.203569,2.375893,2.328941,2.317926,1.813418,2.524065,2.443586,2.461847,2.506570,2.424822,2.421138,1.919062,2.275353,2.143334,2.216780,2.207839,2.336051,2.279938,2.063142,2.520531,2.543371,2.516539,2.203771,2.512096,2.403688,2.203584,2.808496,2.380879,2.617494,2.249931,2.295234,2.273880,2.163277,2.785120,2.619500,2.660819,2.265660,2.400830,2.382725,2
2.245535,2.436841,2.048524,2.298580,2.088226,2.545569,2.438917,2.363484,2.436603,2.299305,2.398161,2.299384,2.342173,2.334818,2.056374,2.322837,2.373970,2.344695,2.369970,2.524654,2.479667,2.521865,2.777574,2.403512,2.641906,2.298537,2.210343,2.289856,2.340017,2.269492,1.947274,2.200072,2.043393,2.228205,2.182452,3.111393,3.228432,2.883229,3.105215,2.543545,2.343455,2.482222,2.752638,2.535654,2.077515,2.426660,2.149348,2.271056,2.221609,2.299663,2.676124,2.064004,2.479652,2.271970,2.434119,2.389013,2.211085,2.331312,1.921981,2.217584,1.826616,2.347564,2.224838,2
2.072524,2.170351,2.064059,2.150336,2.175199,2.652796,2.549840,2.550275,2.623346,2.245481,2.509083,2.616652,2.783473,2.717932,2.064516,2.129243,2.366084,2.306974,2.647874,2.887837,2.810956,2.549696,2.804426,2.524981,2.680644,2.618471,2.691457,2.671590,2.783464,2.863231,2.466712,2.748556,2.466592,2.591779,2.557490,3.092557,3.262736,2.958037,3.131155,2.824679,2.753982,2.797292,3.087450,3.169283,2.693732,3.026310,2.450952,2.566715,2.533366,1.944806,2.139255,1.943988,2.072487,2.213008,2.362085,2.361319,2.210823,2.350965,1.867804,2.212022,2.077879,2.333848,2.253325,2
1.677834,1.685618,2.029825,1.917481,2.079851,2.315196,2.250513,2.101162,2.497705,2.500149,2.460312,2.411977,2.449530,2.409417,1.908908,2.417114,2.625173,2.496027,2.535635,2.560393,2.528887,1.952170,2.250039,2.106248,2.160001,2.072101,2.491477,2.369890,2.245007,2.380702,2.335482,2.309070,2.294884,2.214259,2.224615,2.158323,2.401867,2.253193,2.321143,2.142616,2.538575,2.416262,2.442068,2.507539,2.403625,2.413375,2.245811,2.220085,2.203712,1.898569,1.952102,1.812052,1.931186,1.935504,2.286481,2.200098,1.893349,2.001751,1.918122,1.968416,2.099818,2.127835,2.095586,2
1.582914,1.774238,1.970478,1.898773,2.029440,2.024064,2.045795,1.987237,2.087527,2.240085,2.165630,2.229756,2.142001,2.178239,1.690691,1.802797,2.244265,2.119960,2.298782,2.161575,2.225729,1.704669,1.781018,2.012079,1.921475,2.059899,2.296848,2.184635,1.938497,1.784304,1.659248,1.769703,2.297048,2.079391,2.180420,1.999002,2.259114,2.365274,2.323326,2.240635,2.378239,2.315598,2.200786,2.197591,2.081744,2.104309,2.254230,2.243831,2.223121,1.691957,1.608621,1.707780,1.718564,1.937188,2.105136,2.004226,1.674621,1.812439,1.473839,1.727259,1.898728,1.877945,1.911991,2
1.968229,2.278097,1.920343,2.112348,1.999604,2.769250,2.611151,2.110138,2.351074,2.256899,2.302679,2.255104,2.604055,2.486785,2.243950,2.428064,2.219903,2.333153,2.149079,2.577976,2.437132,2.049119,2.217373,2.231683,2.225465,2.285411,2.453215,2.344697,2.138042,2.220114,1.768248,2.069667,2.415525,2.549533,2.491148,2.158945,2.290345,2.463294,2.391738,2.306824,2.371567,2.335376,2.112727,2.349600,2.089112,2.223400,2.365941,2.554003,2.474417,1.885617,2.248069,1.879750,2.094534,1.975381,2.306980,2.181054,1.836083,2.106522,1.775025,1.947303,2.169330,2.479592,2.363970,2
1.908814,2.192710,1.921561,2.044694,2.100677,2.301706,2.223002,2.100583,2.208412,2.285653,2.250001,2.390299,2.603662,2.527307,2.116522,2.349422,2.335568,2.311042,2.225338,2.350724,2.293634,1.983772,2.157244,2.188349,2.183640,2.554931,2.531900,2.517647,1.933331,1.878363,1.694104,1.761272,2.132181,2.301684,2.222449,2.200460,2.303001,2.384427,2.368398,2.452540,2.485931,2.486030,2.041745,2.004967,1.970414,1.988171,2.349766,2.487811,2.412586,1.901847,2.277670,1.864494,2.095035,1.963712,1.870042,1.864763,1.731212,1.956554,1.898660,1.893042,2.410953,2.470304,2.438748,2
1.938800,1.944140,1.847304,1.945761,2.463465,2.388310,2.396635,1.977576,2.336776,2.452772,2.384554,2.399596,2.283652,2.306854,1.904076,2.240889,2.240315,2.213310,2.221545,2.254184,2.247791,1.332002,1.653406,1.699722,1.694179,2.391825,2.345987,2.311949,1.724468,1.924909,1.808115,1.887695,2.336936,2.175809,2.217687,1.823977,2.259277,2.140614,2.203397,2.367630,2.139194,2.195216,2.151472,2.352152,2.455188,2.429682,2.457452,2.369386,2.357356,1.614237,1.680083,1.488432,1.640295,1.982564,2.113433,2.034990,1.591118,1.587642,1.925078,1.839499,2.600400,2.286722,2.452420,2
1.705462,1.861135,2.118746,2.080604,2.589637,2.713509,2.642316,2.046820,2.266649,2.444331,2.383255,2.654459,2.756891,2.674226,1.850686,2.026065,2.219731,2.157982,2.712047,2.849356,2.746066,1.583078,1.858405,2.075727,2.000717,2.337851,2.459301,2.370708,1.849753,2.159146,1.972495,2.090630,2.590481,2.672836,2.574392,1.877548,2.225645,2.268868,2.263279,2.483381,2.532159,2.468107,2.113791,2.480115,2.490325,2.515229,2.737630,2.759552,2.701629,1.558313,1.824780,1.876103,1.874757,2.129172,2.341811,2.260604,1.469224,1.660890,1.758997,1.763447,2.243455,2.531989,2.407672,2
1.918974,1.990168,2.085147,2.100075,2.314848,2.426852,2.412409,2.110106,1.994494,2.494597,2.382547,2.636035,2.638383,2.596001,2.137000,2.150044,2.607469,2.502328,2.543406,2.501276,2.486040,2.043408,2.074241,2.420253,2.317868,2.573949,2.634131,2.559809,1.945678,2.148972,2.289726,2.253990,2.508836,2.534649,2.478105,2.145260,2.195554,2.423128,2.367890,2.463649,2.513838,2.455302,2.193034,2.358943,2.437660,2.428804,2.579740,2.651000,2.602220,1.869170,2.128313,2.045695,2.091395,2.124292,2.398753,2.323895,1.588150,1.832829,1.924751,1.916819,2.006814,2.394361,2.284357,2
2.028527,1.790466,1.835319,1.872123,2.046742,2.493541,2.403327,1.889200,2.118670,2.250997,2.195015,2.476456,2.613928,2.557221,2.087313,2.220177,2.416085,2.353639,2.340895,2.591673,2.513921,2.092048,2.121599,2.322268,2.261797,2.445973,2.629095,2.554736,2.110361,2.084225,1.972344,2.067812,2.246786,2.523389,2.423253,2.000988,2.225633,2.297326,2.283479,2.322385,2.499327,2.435453,2.146679,2.216669,2.123784,2.178124,2.471950,2.604033,2.551685,2.014781,2.009001,2.127608,2.070820,2.047105,2.474654,2.385611,2.334180,2.168469,1.694172,2.059710,2.089575,2.303986,2.207194,2
2.099029,1.955290,1.869022,1.911919,2.503326,2.716094,2.621613,1.965488,2.346931,2.548648,2.448388,2.719739,2.333059,2.546744,1.985930,2.037106,2.184787,2.103775,2.607204,2.593168,2.577511,1.823005,2.139429,2.157452,2.091298,2.258816,2.332543,2.296000,2.082547,2.181473,2.066457,2.149835,2.424902,2.512068,2.448959,1.937087,2.367748,2.469956,2.392869,2.497908,2.324243,2.408001,2.098763,2.539791,2.661461,2.614826,2.775547,2.346053,2.571662,2.124809,2.059840,2.046706,2.035150,2.038070,2.255963,2.184014,2.353434,2.168120,1.409116,1.987483,2.226134,2.473900,2.374024,2
1.540919,1.856963,2.016826,1.953507,2.484514,2.470711,2.475518,1.817290,2.316685,2.619791,2.505514,2.906412,2.807024,2.852916,1.593315,2.043832,2.250165,2.173690,2.571237,2.688634,2.659300,1.607599,2.010948,2.071458,2.036191,2.370364,2.354599,2.405634,1.672292,2.160172,2.147950,2.142216,2.241928,2.440094,2.367385,1.794652,2.315145,2.489803,2.401950,2.710701,2.532590,2.653638,1.960857,2.545626,2.728676,2.651308,2.934290,2.824572,2.855252,1.252294,1.604424,1.675300,1.652436,2.213748,2.138242,2.190865,1.507140,1.790314,1.776985,1.788424,2.095856,1.977107,2.032894,2
2.235301,2.103130,2.063715,2.146928,2.431960,2.787163,2.706320,1.572128,2.095247,2.248104,2.177310,2.621842,2.796964,2.738243,2.013559,2.091130,2.065351,2.088380,2.531867,2.726701,2.658958,1.484102,2.130773,2.026258,2.032610,2.402016,2.755354,2.651381,1.922563,2.004874,1.843214,1.935261,2.087004,2.327945,2.251411,1.379451,2.204221,2.149307,2.151676,2.433884,2.656249,2.611848,2.127542,2.336483,2.137950,2.264138,2.581853,2.780839,2.703087,1.968791,1.955064,1.788495,1.896168,2.298586,2.820619,2.698278,1.771166,1.661804,1.669541,1.708480,1.997851,2.112495,2.095333,2
2.455198,2.596833,2.258544,2.460242,2.236887,2.810928,2.690165,2.773894,2.976523,2.420814,2.817742,2.342173,2.200387,2.322102,2.987922,3.073589,2.382924,2.889561,2.433494,2.352105,2.423696,2.721494,2.958973,2.325238,2.765731,2.263112,2.638887,2.509130,2.737897,2.687876,1.993594,2.518350,2.044572,1.832484,1.960028,2.947884,3.142427,2.599047,2.976693,2.410961,2.352762,2.400233,2.842132,2.739880,1.909638,2.570697,2.080630,2.070973,2.132407,2.206746,2.473913,2.227769,2.337863,2.129534,2.745466,2.593487,2.355893,2.512310,1.975966,2.337606,2.051629,2.197271,2.151442,2
2.362810,2.609910,2.122201,2.437926,2.506440,2.842707,2.705164,2.779356,2.994981,2.328619,2.816821,2.440114,2.438496,2.404453,2.944650,3.088893,2.476974,2.919151,2.507899,2.558175,2.496133,2.721670,2.955215,2.301327,2.764844,2.450076,2.463276,2.370166,2.667192,2.703852,2.035827,2.528802,2.315211,2.397158,2.284937,2.939470,3.136852,2.542312,2.962106,2.472874,2.186805,2.315270,2.757084,2.700351,1.895022,2.527093,2.253094,2.373979,2.296218,2.094435,2.437801,2.135913,2.307064,2.044053,2.238990,2.126931,2.321105,2.547156,1.957327,2.370144,2.305136,2.598081,2.455931,2
1.496847,1.707961,1.902000,1.851184,2.411715,2.782963,2.629431,2.299290,2.414461,2.461848,2.488898,2.323106,2.618329,2.534266,1.982749,2.155248,2.443493,2.362832,2.128118,2.702607,2.566827,1.969752,2.134548,2.162070,2.186770,1.739331,2.400898,2.260399,2.008471,2.203442,2.032937,2.149702,2.000489,2.468589,2.361079,2.181269,2.330710,2.363413,2.379582,1.912933,2.320089,2.217278,2.223000,2.400966,2.439278,2.457515,2.214963,2.414263,2.353097,1.568152,1.711074,1.857898,1.810731,1.521269,2.191901,2.052617,1.595166,1.757052,1.832824,1.797335,2.294240,2.466742,2.344714,2
1.572109,1.809252,2.240452,2.084765,2.425705,2.705783,2.601909,2.375013,2.662731,2.638257,2.656620,2.468448,2.697971,2.582983,2.272403,2.515813,2.495131,2.489878,2.340667,2.721357,2.581784,2.066639,2.413668,2.394031,2.375978,2.154795,2.612828,2.462226,1.937036,2.215825,2.317439,2.255410,2.356352,2.571007,2.469539,2.355602,2.575678,2.467746,2.522904,2.189945,2.523768,2.380606,2.199149,2.437900,2.493305,2.476256,2.407997,2.463089,2.388859,1.213626,1.954251,2.266618,2.086843,1.849540,2.335555,2.209738,1.373057,1.677437,2.093287,1.921041,2.255028,2.440142,2.330180,2
2.057254,2.197759,2.363602,2.273143,2.355428,2.542521,2.469688,2.260097,2.671580,2.476590,2.563968,2.083730,2.448663,2.307175,2.370698,2.618782,2.533510,2.560588,2.205160,2.460844,2.356394,2.128052,2.388684,2.271699,2.310948,2.063325,2.317335,2.203451,1.968564,2.468217,2.507929,2.455347,2.069504,2.242915,2.145926,2.343046,2.518072,2.176088,2.388646,2.029016,2.204142,2.127680,1.849471,2.467979,2.441171,2.411718,2.020429,2.240634,2.136747,1.885450,2.278534,2.444447,2.298541,2.172464,2.309942,2.204274,1.832608,2.158328,2.309153,2.216277,2.095135,2.191676,2.151318,2
2.584388,2.349703,1.766094,2.195041,2.512904,2.530655,2.446805,1.758291,2.158820,2.401994,2.351212,1.799693,2.295672,2.182254,2.412519,2.462858,2.254645,2.414049,2.299204,2.427387,2.362823,1.780972,1.872966,1.898764,1.938645,1.879096,2.222519,2.141106,2.068283,2.270619,2.113198,2.250869,2.011678,2.340720,2.219100,1.760539,2.043430,2.147807,2.143540,1.894784,2.007622,2.007663,1.605877,2.168747,2.349909,2.307718,1.671177,2.250056,2.118161,2.316260,2.161669,1.867172,2.021303,2.265674,2.336447,2.262161,2.277932,2.160902,1.926098,2.090187,2.129083,2.394764,2.259879,2
1.978693,1.794491,1.465460,1.696442,2.638506,2.805233,2.719921,2.333102,2.340300,2.206682,2.321720,2.130544,2.381243,2.292317,2.475379,2.348031,2.131709,2.313367,2.607440,2.870821,2.775349,2.257986,2.532743,2.223687,2.416167,2.176485,2.502151,2.382869,2.827656,2.648094,2.301158,2.549511,2.518355,2.545530,2.507360,2.786611,3.038848,2.785801,2.925735,2.481043,2.439617,2.397177,3.026974,2.906401,2.457827,2.773574,2.320428,2.396325,2.344158,2.033086,2.056505,1.905322,2.019994,2.314220,2.534184,2.454346,2.247228,2.235249,1.938254,2.085958,2.404367,2.569749,2.485849,2
2.234207,2.241143,1.962516,2.122941,2.289260,2.651497,2.548475,2.494245,2.663042,2.107029,2.494912,2.177338,2.606919,2.468157,2.653313,2.789139,2.034451,2.606404,2.403306,2.935777,2.793093,2.478738,2.643929,2.147336,2.482937,2.343892,2.648924,2.538557,2.532219,2.435346,2.058072,2.335792,2.195165,2.509150,2.399829,2.676810,2.952742,2.585161,2.801464,2.408997,2.529859,2.431375,2.773032,2.710818,2.241378,2.584066,2.129111,2.422656,2.297849,2.152468,2.338771,2.114852,2.232711,2.156222,2.466574,2.394712,2.278112,2.224748,1.621823,2.084539,2.094203,2.463147,2.346186,2
2.273387,2.286027,2.258900,2.241488,2.481547,2.427364,2.448026,2.639897,2.748007,2.332503,2.619157,2.566120,2.641800,2.548611,2.944418,2.978295,2.096041,2.772311,2.329117,2.612188,2.466932,2.538409,2.607536,2.025582,2.429616,2.427907,2.562736,2.484906,2.368962,2.383891,1.786759,2.209316,2.458319,2.629494,2.503361,2.614967,2.739116,2.218682,2.592955,2.452775,2.481539,2.436316,2.391001,2.529172,2.139812,2.407993,2.504503,2.590673,2.483271,2.081079,2.332683,2.248514,2.224580,2.122686,2.228816,2.222217,2.329429,2.210858,1.745397,2.083287,2.201957,2.360412,2.277279,2
2.184923,2.129135,2.167107,2.155499,2.334157,2.242378,2.256446,2.537331,2.683691,2.400784,2.557326,2.460652,2.536712,2.417482,2.779922,2.768573,2.339951,2.614648,2.368356,2.517778,2.387320,2.389302,2.350268,1.933795,2.218908,2.377400,2.439995,2.334690,2.376040,2.532452,2.274672,2.412269,2.170717,2.479873,2.350543,2.484904,2.492477,2.094317,2.375611,2.544775,2.612421,2.508263,2.401113,2.652935,2.416940,2.532414,2.169344,2.324802,2.204164,2.202724,2.157463,1.791218,2.046335,2.117569,1.994089,2.014743,2.297930,2.168919,2.114875,2.154637,2.015383,2.165866,2.125577,2
1.897123,2.028573,2.241262,2.153841,2.490894,2.401962,2.396050,1.953180,2.291262,2.145096,2.175616,2.551375,2.664567,2.545825,1.928842,2.645590,2.592561,2.566389,2.405060,2.654549,2.514282,1.666512,2.353777,2.273789,2.261073,2.453971,2.534544,2.420824,1.895286,2.259182,2.147122,2.188628,2.556653,2.664130,2.568333,1.904778,2.256623,2.220964,2.188861,2.586967,2.645625,2.551124,1.890043,2.125777,2.137887,2.112960,2.399486,2.402306,2.313413,1.824078,2.222137,2.296506,2.238590,1.815349,1.659567,1.752494,1.834119,1.938788,2.123664,2.061391,2.372491,2.364453,2.338159,2
1.712002,1.627095,2.070786,1.956300,2.449603,2.603611,2.541788,1.895601,2.020593,2.174986,2.124161,2.160928,1.860701,2.019796,1.989867,2.176732,2.145512,2.168702,2.056307,1.865477,1.946895,1.681836,1.795073,1.712916,1.792271,1.812063,2.153370,2.054414,1.784441,1.760000,1.693901,1.775811,2.222367,2.056319,2.116081,2.055113,2.165272,2.073613,2.130458,2.064240,2.096581,2.098891,1.794594,1.987390,2.224666,2.157289,2.203336,1.707088,1.987029,1.715487,1.749915,2.027233,1.954576,2.000720,1.749302,1.901669,1.752558,1.660520,1.804093,1.775770,2.055523,2.298909,2.208782,2
2.003503,2.193634,1.808076,2.054055,2.484731,2.478420,2.401875,1.974381,2.111104,2.212131,2.186846,2.767035,2.811253,2.703373,1.919216,1.902759,2.156492,2.088001,2.739235,2.782176,2.698006,1.602279,1.821884,1.986558,1.922775,2.288283,2.481025,2.361991,1.620343,1.799269,1.908536,1.870246,2.555096,2.644140,2.538810,2.166518,2.204494,2.133121,2.183047,2.470720,2.582629,2.461311,1.872604,2.200177,2.074806,2.158789,2.771102,2.843814,2.728526,2.197788,2.389753,1.942477,2.254448,2.317119,2.283260,2.242325,1.902379,2.071037,1.854189,1.997060,1.864719,2.227616,2.125001,2
2.163517,2.339287,2.006313,2.219206,2.364244,2.543716,2.409565,2.094017,2.328975,2.204193,2.275267,2.606983,2.548596,2.514985,2.219967,2.297715,2.416294,2.371145,2.683263,2.613564,2.594503,1.643922,1.956478,2.070993,2.011910,2.259055,2.294050,2.226542,2.068968,2.292634,2.109807,2.212298,2.557302,2.509615,2.481877,1.914202,1.995693,2.109878,2.066748,2.319211,2.235735,2.203760,2.148624,2.420481,2.146036,2.311542,2.591006,2.613354,2.565205,2.302006,2.540312,1.940912,2.363219,2.082047,2.260599,2.126862,2.118390,2.191531,1.840312,2.059717,1.855933,2.135703,2.002660,2
1.491244,2.229155,2.354507,2.239793,2.342821,2.535057,2.440936,1.941276,2.059115,2.268969,2.172125,2.488460,2.653382,2.571933,1.587131,2.185951,2.472528,2.334454,2.349755,2.631170,2.531374,1.887616,2.135015,2.226837,2.177267,1.929966,2.309337,2.184125,1.908716,2.174691,2.324600,2.233713,2.420469,2.585189,2.515189,2.272575,2.646403,2.716089,2.660440,2.267246,2.311673,2.284102,2.388758,2.295063,2.398272,2.347318,2.601659,2.525621,2.548321,1.655477,1.849907,1.902984,1.861867,2.274160,2.567216,2.451401,1.397917,2.122769,2.335121,2.215649,2.235489,2.025795,2.116363,2
1.632203,2.346085,2.493283,2.370485,2.786912,2.782255,2.731653,1.882567,2.329669,2.873551,2.685756,2.615482,2.572737,2.537899,1.708604,2.312048,2.675479,2.503180,2.394802,2.571960,2.450348,2.066597,2.477234,2.706766,2.580720,2.301983,2.261953,2.222746,2.080606,2.254263,2.351458,2.303471,2.177788,2.218861,2.152669,2.536320,2.895171,3.088868,2.990427,2.948894,2.830195,2.833854,2.552769,2.503406,2.802296,2.716595,2.602508,2.624276,2.596603,1.782349,2.096283,2.201939,2.105176,2.516021,2.464757,2.424369,1.636979,2.254346,2.349916,2.276745,2.478472,2.375096,2.359144,2
1.760697,2.007672,1.862630,1.947880,2.233790,2.461420,2.401714,1.973110,2.379101,2.825248,2.677801,2.702422,2.765549,2.707401,1.828376,2.128779,2.371711,2.270108,2.401506,2.722803,2.598821,1.793341,2.341012,2.599499,2.481635,2.376696,2.581447,2.475233,1.822464,1.862183,1.946239,1.938150,2.414255,2.551881,2.486712,1.811813,2.494695,2.926851,2.764973,2.873688,2.880732,2.833406,2.058085,2.129283,2.624248,2.493297,2.519675,2.614644,2.551011,1.778428,1.948417,1.903940,1.918330,2.083183,2.446614,2.330041,1.764392,1.952873,1.896368,1.927938,2.197739,2.238898,2.209061,2
2.209195,2.433987,2.081275,2.321032,2.204855,2.500743,2.382351,1.945023,2.426165,2.414811,2.400017,2.202660,2.418816,2.355134,2.143758,2.330863,2.445548,2.360841,2.062481,2.561870,2.449342,2.230245,2.217271,2.255936,2.256379,1.917328,2.301074,2.179762,1.407137,2.171388,2.420179,2.294510,2.037574,2.392527,2.329994,2.517531,2.760952,2.447810,2.637076,2.131714,2.208843,2.136302,1.856907,2.367408,2.485744,2.431412,1.996713,2.221580,2.164673,2.168693,2.322067,1.997000,2.205197,1.965119,2.349200,2.218746,1.885105,2.102098,2.129164,2.130243,2.079366,2.194332,2.151748,2
2.161342,2.363329,2.049285,2.248967,2.218244,2.655298,2.528526,2.243856,2.664469,2.383176,2.521640,2.672930,2.879810,2.752140,2.345956,2.629424,2.481147,2.540155,2.671977,2.898528,2.770139,2.251235,2.481347,2.334148,2.419171,2.179220,2.399397,2.270340,1.894715,2.171473,2.203055,2.150019,2.532550,2.837629,2.703074,2.548085,2.820348,2.479066,2.684637,2.429338,2.615611,2.490951,1.963737,2.406808,2.334299,2.336128,2.632123,2.844369,2.722645,2.211032,2.377686,2.029780,2.257045,1.883785,2.201863,2.102527,1.943004,2.208533,2.129272,2.163288,2.157697,2.498783,2.364180,2
1.949654,2.404913,2.291733,2.346761,1.976162,2.632737,2.485946,2.211071,2.736286,2.355083,2.568671,2.395061,2.601184,2.507944,2.102027,2.813289,2.533188,2.666514,2.436374,2.671848,2.582303,2.152828,2.516532,2.214301,2.383806,1.914003,2.313024,2.210455,2.154692,2.558467,2.120734,2.378885,2.316020,2.567239,2.461859,2.467882,2.607235,2.219792,2.468750,2.033144,2.455706,2.329811,2.158622,2.611748,2.452932,2.485855,2.406170,2.529454,2.460829,1.940836,2.326203,2.179185,2.249214,1.829678,2.230575,2.122475,1.938348,2.241663,2.067806,2.156289,1.873605,2.524282,2.376786,2
2.445102,2.737142,2.464751,2.615546,2.247490,2.449684,2.361880,2.346702,2.779131,2.548888,2.669887,2.181197,2.249463,2.209974,2.527338,3.002084,2.637534,2.838920,2.211120,2.259808,2.243975,2.390241,2.670538,2.401017,2.567350,2.128070,2.385288,2.286605,2.210591,2.569741,2.330338,2.462306,1.926585,2.105578,2.074772,2.280807,2.590936,2.476560,2.539234,2.168412,2.324633,2.260411,2.121876,2.457331,2.298202,2.339863,1.987053,2.148415,2.083958,2.400027,2.645041,2.270003,2.502648,1.780572,2.225036,2.116220,2.283394,2.662108,2.464168,2.553857,1.878094,2.350988,2.243624,2
1.729401,1.922306,1.941333,1.950518,2.191176,2.383736,2.309941,2.487369,2.596538,2.548676,2.633697,2.574911,2.462600,2.492487,2.363448,2.461048,2.255859,2.405789,2.230454,2.438944,2.335040,2.236966,2.377716,2.138467,2.317217,2.137579,2.321912,2.205632,2.294233,2.406966,2.104227,2.341596,2.288294,2.393270,2.347808,2.366041,2.514228,2.317940,2.473919,2.466788,2.333171,2.373756,2.513213,2.580097,2.593111,2.649258,2.621489,2.397422,2.513891,2.056983,2.123557,1.900801,2.036596,1.775868,1.884579,1.845635,2.009338,2.196075,2.077041,2.158584,1.959035,2.124790,2.063323,2
1.715443,1.787050,1.998356,1.920219,1.655283,2.324746,2.179243,1.710302,2.051009,2.092168,2.053027,2.272998,2.541762,2.403805,1.743742,2.120469,2.247652,2.174103,2.171812,2.578166,2.429972,1.699234,1.928584,2.049093,1.992388,2.144872,2.330999,2.223253,1.760306,1.954394,1.828654,1.916052,2.096408,2.400160,2.268442,1.593725,1.884247,1.872237,1.845044,2.032753,2.379426,2.236440,1.929248,2.147163,2.025903,2.113277,2.126057,2.229174,2.133609,1.636900,1.799600,2.011638,1.902560,1.681812,1.867956,1.786792,1.499222,1.612231,1.570117,1.590925,1.732136,1.989391,1.879290,2
2.210136,2.512507,2.363230,2.428561,1.716962,2.286248,2.159178,2.090395,2.608462,2.361485,2.496475,2.172006,2.470499,2.326092,2.271764,2.846885,2.611832,2.731729,2.010450,2.441068,2.300214,1.721623,2.342523,2.185392,2.258914,1.955861,2.164438,2.069420,2.164550,2.519430,2.274337,2.426374,2.044300,2.304783,2.186715,1.618759,2.292623,2.105042,2.190482,1.886093,2.208687,2.066969,2.246744,2.523242,2.259017,2.429935,2.209521,2.389690,2.289310,2.027542,2.407077,2.318051,2.327377,1.985853,1.974251,1.931167,2.031932,2.277776,2.060406,2.207266,1.778180,1.868872,1.849783,2
2.250656,2.419628,1.936907,2.246020,1.960370,2.383473,2.284925,1.858548,2.533495,2.289797,2.402967,1.986261,2.313046,2.213079,2.271806,2.796402,2.329574,2.614651,2.068159,2.345078,2.269114,1.638880,2.253155,2.012084,2.137321,1.987380,1.912202,1.965571,1.882121,2.385980,2.048275,2.237186,1.811540,2.281240,2.150708,1.722600,2.305503,2.081370,2.198914,1.926620,2.087469,2.050164,1.957268,2.392640,2.118007,2.275648,2.147621,2.366813,2.266546,2.201155,2.443975,2.106127,2.270323,1.722432,1.767075,1.784594,1.704373,1.885059,1.344601,1.725498,1.676401,2.254512,2.118493,2
1.896270,2.114537,1.768561,1.991427,2.441941,2.738157,2.612159,1.933857,2.216439,2.422106,2.356481,2.222530,2.520576,2.446894,1.700258,2.051686,2.399513,2.290508,2.340214,2.626853,2.548421,2.043608,2.129131,2.194395,2.184883,2.090881,2.379806,2.287210,2.267359,2.426817,2.256418,2.355109,2.398768,2.594441,2.518576,2.414717,2.485675,2.385441,2.457593,2.286773,2.565782,2.456725,2.486178,2.597909,2.453516,2.551786,2.400233,2.516036,2.473327,1.869561,2.139857,1.769705,2.009548,1.796709,2.388184,2.256712,1.602067,1.797467,1.589659,1.699150,2.391673,2.571965,2.479664,2
2.367884,2.145585,2.288033,2.242019,2.139109,2.534315,2.437574,2.045654,2.105290,2.286218,2.211021,2.291818,2.535064,2.456993,2.180727,2.078722,2.517135,2.358797,2.374766,2.687907,2.592717,1.961434,2.260315,2.456344,2.350626,2.140527,2.340367,2.250968,2.329969,2.349454,2.081949,2.237079,2.235952,2.416792,2.387216,2.361668,2.518644,2.502745,2.515835,2.481340,2.548996,2.500491,2.506778,2.590485,2.193684,2.440081,2.409066,2.575521,2.528303,2.343036,2.337970,2.364554,2.363815,1.735620,2.043741,1.934867,2.189179,1.949871,2.153147,2.085311,2.180107,2.472233,2.387196,2
